,time,timeOfDay,skyBrightness
26622,26622,0.8901368871553231,0
26623,26623,0.8901739991917422,0
26624,26624,0.8902111086468792,0
26625,26625,0.8902482155205739,0
26626,26626,0.8902853198126666,0
26627,26627,0.8903224215229973,0
26628,26628,0.8903595206514064,0
26629,26629,0.8903966171977343,0
26630,26630,0.8904337111618211,0
26631,26631,0.8904708025435074,0
26632,26632,0.8905078913426331,0
26633,26633,0.8905449775590393,0
26634,26634,0.8905820611925662,0
26635,26635,0.8906191422430544,0
26636,26636,0.8906562207103444,0
26637,26637,0.8906932965942769,0
26638,26638,0.8907303698946927,0
26639,26639,0.8907674406114324,0
26640,26640,0.8908045087443366,0
26641,26641,0.8908415742932463,0
26642,26642,0.8908786372580023,0
26643,26643,0.8909156976384458,0
26644,26644,0.8909527554344173,0
26645,26645,0.8909898106457579,0
26646,26646,0.8910268632723088,0
26647,26647,0.8910639133139112,0
26648,26648,0.8911009607704058,0
26649,26649,0.8911380056416339,0
26650,26650,0.8911750479274368,0
26651,26651,0.891212087627656,0
26652,26652,0.8912491247421324,0
26653,26653,0.8912861592707074,0
26654,26654,0.8913231912132225,0
26655,26655,0.8913602205695191,0
26656,26656,0.8913972473394388,0
26657,26657,0.8914342715228231,0
26658,26658,0.8914712931195131,0
26659,26659,0.8915083121293509,0
26660,26660,0.8915453285521782,0
26661,26661,0.8915823423878365,0
26662,26662,0.8916193536361675,0
26663,26663,0.891656362297013,0
26664,26664,0.891693368370215,0
26665,26665,0.8917303718556152,0
26666,26666,0.8917673727530557,0
26667,26667,0.8918043710623781,0
26668,26668,0.8918413667834248,0
26669,26669,0.8918783599160379,0
26670,26670,0.8919153504600592,0
26671,26671,0.8919523384153307,0
26672,26672,0.891989323781695,0
26673,26673,0.8920263065589943,0
26674,26674,0.8920632867470708,0
26675,26675,0.8921002643457667,0
26676,26676,0.8921372393549242,0
26677,26677,0.8921742117743862,0
26678,26678,0.8922111816039947,0
26679,26679,0.8922481488435925,0
26680,26680,0.8922851134930219,0
26681,26681,0.8923220755521256,0
26682,26682,0.8923590350207465,0
26683,26683,0.8923959918987269,0
26684,26684,0.8924329461859094,0
26685,26685,0.8924698978821372,0
26686,26686,0.8925068469872529,0
26687,26687,0.8925437935010994,0
26688,26688,0.8925807374235196,0
26689,26689,0.8926176787543562,0
26690,26690,0.8926546174934523,0
26691,26691,0.8926915536406513,0
26692,26692,0.892728487195796,0
26693,26693,0.8927654181587291,0
26694,26694,0.8928023465292944,0
26695,26695,0.892839272307335,0
26696,26696,0.8928761954926939,0
26697,26697,0.8929131160852144,0
26698,26698,0.8929500340847399,0
26699,26699,0.8929869494911142,0
26700,26700,0.8930238623041803,0
26701,26701,0.8930607725237816,0
26702,26702,0.8930976801497618,0
26703,26703,0.8931345851819644,0
26704,26704,0.8931714876202329,0
26705,26705,0.8932083874644113,0
26706,26706,0.893245284714343,0
26707,26707,0.8932821793698716,0
26708,26708,0.8933190714308415,0
26709,26709,0.8933559608970961,0
26710,26710,0.893392847768479,0
26711,26711,0.8934297320448344,0
26712,26712,0.8934666137260067,0
26713,26713,0.8935034928118393,0
26714,26714,0.8935403693021765,0
26715,26715,0.8935772431968619,0
26716,26716,0.8936141144957407,0
26717,26717,0.8936509831986562,0
26718,26718,0.8936878493054529,0
26719,26719,0.8937247128159749,0
26720,26720,0.8937615737300669,0
26721,26721,0.8937984320475731,0
26722,26722,0.8938352877683378,0
26723,26723,0.8938721408922055,0
26724,26724,0.8939089914190205,0
26725,26725,0.8939458393486278,0
26726,26726,0.8939826846808717,0
26727,26727,0.894019527415597,0
26728,26728,0.8940563675526478,0
26729,26729,0.8940932050918696,0
26730,26730,0.8941300400331068,0
26731,26731,0.8941668723762043,0
26732,26732,0.8942037021210066,0
26733,26733,0.8942405292673591,0
26734,26734,0.8942773538151064,0
26735,26735,0.8943141757640939,0
26736,26736,0.894350995114166,0
26737,26737,0.894387811865168,0
26738,26738,0.8944246260169454,0
26739,26739,0.8944614375693432,0
26740,26740,0.8944982465222063,0
26741,26741,0.89453505287538,0
26742,26742,0.8945718566287102,0
26743,26743,0.8946086577820415,0
26744,26744,0.8946454563352196,0
26745,26745,0.8946822522880898,0
26746,26746,0.8947190456404979,0
26747,26747,0.8947558363922893,0
26748,26748,0.8947926245433093,0
26749,26749,0.8948294100934039,0
26750,26750,0.8948661930424181,0
26751,26751,0.8949029733901984,0
26752,26752,0.8949397511365902,0
26753,26753,0.8949765262814391,0
26754,26754,0.895013298824591,0
26755,26755,0.8950500687658921,0
26756,26756,0.8950868361051881,0
26757,26757,0.8951236008423248,0
26758,26758,0.8951603629771485,0
26759,26759,0.8951971225095052,0
26760,26760,0.8952338794392408,0
26761,26761,0.8952706337662018,0
26762,26762,0.8953073854902339,0
26763,26763,0.8953441346111837,0
26764,26764,0.8953808811288974,0
26765,26765,0.8954176250432213,0
26766,26766,0.8954543663540019,0
26767,26767,0.8954911050610853,0
26768,26768,0.8955278411643182,0
26769,26769,0.8955645746635469,0
26770,26770,0.8956013055586185,0
26771,26771,0.8956380338493789,0
26772,26772,0.8956747595356749,0
26773,26773,0.8957114826173534,0
26774,26774,0.8957482030942611,0
26775,26775,0.8957849209662446,0
26776,26776,0.8958216362331507,0
26777,26777,0.8958583488948267,0
26778,26778,0.895895058951119,0
26779,26779,0.8959317664018748,0
26780,26780,0.8959684712469406,0
26781,26781,0.8960051734861642,0
26782,26782,0.8960418731193922,0
26783,26783,0.896078570146472,0
26784,26784,0.8961152645672504,0
26785,26785,0.896151956381575,0
26786,26786,0.8961886455892928,0
26787,26787,0.8962253321902512,0
26788,26788,0.8962620161842979,0
26789,26789,0.8962986975712793,0
26790,26790,0.8963353763510441,0
26791,26791,0.8963720525234389,0
26792,26792,0.8964087260883117,0
26793,26793,0.8964453970455093,0
26794,26794,0.8964820653948804,0
26795,26795,0.896518731136272,0
26796,26796,0.896555394269532,0
26797,26797,0.8965920547945082,0
26798,26798,0.8966287127110482,0
26799,26799,0.8966653680189998,0
26800,26800,0.8967020207182114,0
26801,26801,0.8967386708085302,0
26802,26802,0.8967753182898046,0
26803,26803,0.8968119631618827,0
26804,26804,0.8968486054246124,0
26805,26805,0.8968852450778418,0
26806,26806,0.896921882121419,0
26807,26807,0.8969585165551924,0
26808,26808,0.8969951483790103,0
26809,26809,0.8970317775927206,0
26810,26810,0.897068404196172,0
26811,26811,0.8971050281892122,0
26812,26812,0.8971416495716907,0
26813,26813,0.8971782683434554,0
26814,26814,0.8972148845043547,0
26815,26815,0.8972514980542372,0
26816,26816,0.8972881089929517,0
26817,26817,0.8973247173203468,0
26818,26818,0.8973613230362711,0
26819,26819,0.8973979261405735,0
26820,26820,0.8974345266331022,0
26821,26821,0.8974711245137068,0
26822,26822,0.8975077197822358,0
26823,26823,0.8975443124385382,0
26824,26824,0.8975809024824626,0
26825,26825,0.8976174899138586,0
26826,26826,0.897654074732575,0
26827,26827,0.8976906569384608,0
26828,26828,0.897727236531365,0
26829,26829,0.8977638135111373,0
26830,26830,0.8978003878776265,0
26831,26831,0.8978369596306819,0
26832,26832,0.897873528770153,0
26833,26833,0.8979100952958889,0
26834,26834,0.8979466592077392,0
26835,26835,0.8979832205055535,0
26836,26836,0.898019779189181,0
26837,26837,0.8980563352584713,0
26838,26838,0.8980928887132742,0
26839,26839,0.898129439553439,0
26840,26840,0.8981659877788157,0
26841,26841,0.8982025333892537,0
26842,26842,0.8982390763846032,0
26843,26843,0.8982756167647136,0
26844,26844,0.8983121545294349,0
26845,26845,0.8983486896786171,0
26846,26846,0.8983852222121098,0
26847,26847,0.8984217521297634,0
26848,26848,0.898458279431428,0
26849,26849,0.8984948041169533,0
26850,26850,0.8985313261861892,0
26851,26851,0.8985678456389866,0
26852,26852,0.8986043624751954,0
26853,26853,0.8986408766946657,0
26854,26854,0.8986773882972479,0
26855,26855,0.8987138972827924,0
26856,26856,0.8987504036511496,0
26857,26857,0.89878690740217,0
26858,26858,0.8988234085357037,0
26859,26859,0.8988599070516017,0
26860,26860,0.8988964029497145,0
26861,26861,0.8989328962298924,0
26862,26862,0.8989693868919865,0
26863,26863,0.8990058749358468,0
26864,26864,0.8990423603613249,0
26865,26865,0.8990788431682711,0
26866,26866,0.8991153233565367,0
26867,26867,0.8991518009259719,0
26868,26868,0.8991882758764277,0
26869,26869,0.8992247482077559,0
26870,26870,0.8992612179198067,0
26871,26871,0.8992976850124316,0
26872,26872,0.8993341494854813,0
26873,26873,0.8993706113388074,0
26874,26874,0.8994070705722609,0
26875,26875,0.8994435271856931,0
26876,26876,0.899479981178955,0
26877,26877,0.8995164325518984,0
26878,26878,0.8995528813043744,0
26879,26879,0.8995893274362347,0
26880,26880,0.8996257709473303,0
26881,26881,0.8996622118375129,0
26882,26882,0.8996986501066342,0
26883,26883,0.899735085754546,0
26884,26884,0.8997715187810994,0
26885,26885,0.8998079491861463,0
26886,26886,0.8998443769695387,0
26887,26887,0.8998808021311283,0
26888,26888,0.8999172246707667,0
26889,26889,0.8999536445883058,0
26890,26890,0.899990061883598,0
26891,26891,0.9000264765564946,0
26892,26892,0.9000628886068479,0
26893,26893,0.90009929803451,0
26894,26894,0.9001357048393329,0
26895,26895,0.900172109021169,0
26896,26896,0.9002085105798701,0
26897,26897,0.9002449095152887,0
26898,26898,0.900281305827277,0
26899,26899,0.9003176995156871,0
26900,26900,0.9003540905803719,0
26901,26901,0.9003904790211834,0
26902,26902,0.9004268648379741,0
26903,26903,0.9004632480305966,0
26904,26904,0.9004996285989035,0
26905,26905,0.9005360065427473,0
26906,26906,0.9005723818619806,0
26907,26907,0.9006087545564561,0
26908,26908,0.9006451246260266,0
26909,26909,0.9006814920705448,0
26910,26910,0.9007178568898637,0
26911,26911,0.9007542190838357,0
26912,26912,0.9007905786523143,0
26913,26913,0.9008269355951523,0
26914,26914,0.9008632899122023,0
26915,26915,0.9008996416033175,0
26916,26916,0.9009359906683514,0
26917,26917,0.9009723371071567,0
26918,26918,0.9010086809195869,0
26919,26919,0.901045022105495,0
26920,26920,0.901081360664734,0
26921,26921,0.9011176965971578,0
26922,26922,0.9011540299026194,0
26923,26923,0.9011903605809723,0
26924,26924,0.9012266886320699,0
26925,26925,0.9012630140557657,0
26926,26926,0.9012993368519134,0
26927,26927,0.9013356570203666,0
26928,26928,0.9013719745609784,0
26929,26929,0.901408289473603,0
26930,26930,0.901444601758094,0
26931,26931,0.9014809114143052,0
26932,26932,0.9015172184420902,0
26933,26933,0.901553522841303,0
26934,26934,0.9015898246117975,0
26935,26935,0.9016261237534277,0
26936,26936,0.9016624202660476,0
26937,26937,0.9016987141495109,0
26938,26938,0.9017350054036721,0
26939,26939,0.9017712940283853,0
26940,26940,0.9018075800235045,0
26941,26941,0.9018438633888838,0
26942,26942,0.9018801441243776,0
26943,26943,0.9019164222298403,0
26944,26944,0.9019526977051261,0
26945,26945,0.9019889705500894,0
26946,26946,0.9020252407645847,0
26947,26947,0.9020615083484665,0
26948,26948,0.9020977733015895,0
26949,26949,0.902134035623808,0
26950,26950,0.9021702953149764,0
26951,26951,0.90220655237495,0
26952,26952,0.9022428068035829,0
26953,26953,0.9022790586007305,0
26954,26954,0.902315307766247,0
26955,26955,0.9023515542999875,0
26956,26956,0.9023877982018068,0
26957,26957,0.90242403947156,0
26958,26958,0.902460278109102,0
26959,26959,0.9024965141142877,0
26960,26960,0.9025327474869723,0
26961,26961,0.902568978227011,0
26962,26962,0.9026052063342588,0
26963,26963,0.9026414318085707,0
26964,26964,0.9026776546498025,0
26965,26965,0.9027138748578092,0
26966,26966,0.9027500924324462,0
26967,26967,0.9027863073735687,0
26968,26968,0.902822519681032,0
26969,26969,0.9028587293546924,0
26970,26970,0.9028949363944045,0
26971,26971,0.9029311408000243,0
26972,26972,0.9029673425714072,0
26973,26973,0.9030035417084092,0
26974,26974,0.9030397382108859,0
26975,26975,0.9030759320786927,0
26976,26976,0.9031121233116859,0
26977,26977,0.9031483119097207,0
26978,26978,0.9031844978726538,0
26979,26979,0.9032206812003404,0
26980,26980,0.9032568618926368,0
26981,26981,0.903293039949399,0
26982,26982,0.903329215370483,0
26983,26983,0.9033653881557452,0
26984,26984,0.9034015583050413,0
26985,26985,0.9034377258182277,0
26986,26986,0.9034738906951606,0
26987,26987,0.9035100529356965,0
26988,26988,0.9035462125396915,0
26989,26989,0.9035823695070021,0
26990,26990,0.9036185238374844,0
26991,26991,0.9036546755309955,0
26992,26992,0.9036908245873915,0
26993,26993,0.9037269710065291,0
26994,26994,0.9037631147882644,0
26995,26995,0.9037992559324549,0
26996,26996,0.9038353944389567,0
26997,26997,0.9038715303076269,0
26998,26998,0.9039076635383219,0
26999,26999,0.9039437941308988,0
27000,27000,0.9039799220852145,0
27001,27001,0.9040160474011257,0
27002,27002,0.9040521700784897,0
27003,27003,0.904088290117163,0
27004,27004,0.9041244075170032,0
27005,27005,0.9041605222778671,0
27006,27006,0.9041966343996121,0
27007,27007,0.9042327438820948,0
27008,27008,0.9042688507251732,0
27009,27009,0.9043049549287042,0
27010,27010,0.904341056492545,0
27011,27011,0.9043771554165533,0
27012,27012,0.9044132517005864,0
27013,27013,0.9044493453445016,0
27014,27014,0.9044854363481566,0
27015,27015,0.9045215247114089,0
27016,27016,0.9045576104341159,0
27017,27017,0.9045936935161357,0
27018,27018,0.9046297739573257,0
27019,27019,0.9046658517575435,0
27020,27020,0.9047019269166471,0
27021,27021,0.9047379994344943,0
27022,27022,0.904774069310943,0
27023,27023,0.9048101365458511,0
27024,27024,0.9048462011390762,0
27025,27025,0.904882263090477,0
27026,27026,0.904918322399911,0
27027,27027,0.9049543790672366,0
27028,27028,0.9049904330923116,0
27029,27029,0.9050264844749947,0
27030,27030,0.9050625332151436,0
27031,27031,0.9050985793126171,0
27032,27032,0.9051346227672731,0
27033,27033,0.9051706635789699,0
27034,27034,0.9052067017475665,0
27035,27035,0.9052427372729208,0
27036,27036,0.9052787701548916,0
27037,27037,0.9053148003933374,0
27038,27038,0.9053508279881163,0
27039,27039,0.9053868529390879,0
27040,27040,0.9054228752461103,0
27041,27041,0.9054588949090423,0
27042,27042,0.9054949119277423,0
27043,27043,0.90553092630207,0
27044,27044,0.9055669380318836,0
27045,27045,0.9056029471170423,0
27046,27046,0.9056389535574046,0
27047,27047,0.9056749573528302,0
27048,27048,0.9057109585031777,0
27049,27049,0.9057469570083064,0
27050,27050,0.9057829528680754,0
27051,27051,0.9058189460823435,0
27052,27052,0.9058549366509704,0
27053,27053,0.9058909245738153,0
27054,27054,0.9059269098507375,0
27055,27055,0.905962892481596,0
27056,27056,0.905998872466251,0
27057,27057,0.9060348498045613,0
27058,27058,0.9060708244963864,0
27059,27059,0.9061067965415862,0
27060,27060,0.9061427659400202,0
27061,27061,0.9061787326915477,0
27062,27062,0.9062146967960291,0
27063,27063,0.9062506582533234,0
27064,27064,0.9062866170632905,0
27065,27065,0.9063225732257907,0
27066,27066,0.9063585267406834,0
27067,27067,0.9063944776078289,0
27068,27068,0.9064304258270864,0
27069,27069,0.9064663713983169,0
27070,27070,0.9065023143213797,0
27071,27071,0.9065382545961352,0
27072,27072,0.9065741922224434,0
27073,27073,0.9066101272001648,0
27074,27074,0.9066460595291593,0
27075,27075,0.9066819892092873,0
27076,27076,0.9067179162404092,0
27077,27077,0.9067538406223851,0
27078,27078,0.9067897623550755,0
27079,27079,0.9068256814383412,0
27080,27080,0.9068615978720422,0
27081,27081,0.9068975116560393,0
27082,27082,0.9069334227901932,0
27083,27083,0.9069693312743642,0
27084,27084,0.9070052371084135,0
27085,27085,0.9070411402922014,0
27086,27086,0.9070770408255885,0
27087,27087,0.9071129387084361,0
27088,27088,0.907148833940605,0
27089,27089,0.9071847265219559,0
27090,27090,0.9072206164523497,0
27091,27091,0.9072565037316478,0
27092,27092,0.9072923883597107,0
27093,27093,0.9073282703364001,0
27094,27094,0.9073641496615764,0
27095,27095,0.9074000263351015,0
27096,27096,0.9074359003568362,0
27097,27097,0.907471771726642,0
27098,27098,0.90750764044438,0
27099,27099,0.9075435065099117,0
27100,27100,0.9075793699230985,0
27101,27101,0.9076152306838018,0
27102,27102,0.9076510887918833,0
27103,27103,0.9076869442472041,0
27104,27104,0.9077227970496263,0
27105,27105,0.9077586471990112,0
27106,27106,0.9077944946952208,0
27107,27107,0.9078303395381163,0
27108,27108,0.90786618172756,0
27109,27109,0.9079020212634136,0
27110,27110,0.9079378581455387,0
27111,27111,0.9079736923737975,0
27112,27112,0.9080095239480516,0
27113,27113,0.9080453528681636,0
27114,27114,0.908081179133995,0
27115,27115,0.9081170027454082,0
27116,27116,0.9081528237022649,0
27117,27117,0.908188642004428,0
27118,27118,0.9082244576517592,0
27119,27119,0.9082602706441207,0
27120,27120,0.908296080981375,0
27121,27121,0.9083318886633848,0
27122,27122,0.9083676936900121,0
27123,27123,0.9084034960611195,0
27124,27124,0.9084392957765693,0
27125,27125,0.9084750928362242,0
27126,27126,0.9085108872399469,0
27127,27127,0.9085466789875998,0
27128,27128,0.9085824680790459,0
27129,27129,0.9086182545141473,0
27130,27130,0.9086540382927678,0
27131,27131,0.9086898194147692,0
27132,27132,0.908725597880015,0
27133,27133,0.9087613736883678,0
27134,27134,0.9087971468396908,0
27135,27135,0.9088329173338466,0
27136,27136,0.9088686851706989,0
27137,27137,0.9089044503501101,0
27138,27138,0.9089402128719436,0
27139,27139,0.9089759727360628,0
27140,27140,0.9090117299423307,0
27141,27141,0.9090474844906108,0
27142,27142,0.9090832363807658,0
27143,27143,0.9091189856126598,0
27144,27144,0.9091547321861558,0
27145,27145,0.9091904761011177,0
27146,27146,0.9092262173574085,0
27147,27147,0.9092619559548917,0
27148,27148,0.9092976918934313,0
27149,27149,0.9093334251728908,0
27150,27150,0.9093691557931339,0
27151,27151,0.9094048837540242,0
27152,27152,0.9094406090554257,0
27153,27153,0.9094763316972019,0
27154,27154,0.9095120516792168,0
27155,27155,0.9095477690013344,0
27156,27156,0.9095834836634187,0
27157,27157,0.9096191956653336,0
27158,27158,0.9096549050069432,0
27159,27159,0.9096906116881115,0
27160,27160,0.9097263157087024,0
27161,27161,0.909762017068581,0
27162,27162,0.9097977157676104,0
27163,27163,0.9098334118056558,0
27164,27164,0.9098691051825808,0
27165,27165,0.9099047958982501,0
27166,27166,0.9099404839525284,0
27167,27167,0.9099761693452796,0
27168,27168,0.9100118520763685,0
27169,27169,0.9100475321456596,0
27170,27170,0.9100832095530175,0
27171,27171,0.9101188842983071,0
27172,27172,0.9101545563813925,0
27173,27173,0.9101902258021388,0
27174,27174,0.910225892560411,0
27175,27175,0.9102615566560738,0
27176,27176,0.9102972180889917,0
27177,27177,0.9103328768590296,0
27178,27178,0.9103685329660531,0
27179,27179,0.9104041864099268,0
27180,27180,0.9104398371905157,0
27181,27181,0.910475485307685,0
27182,27182,0.9105111307612997,0
27183,27183,0.9105467735512254,0
27184,27184,0.9105824136773268,0
27185,27185,0.9106180511394696,0
27186,27186,0.9106536859375188,0
27187,27187,0.9106893180713401,0
27188,27188,0.9107249475407988,0
27189,27189,0.9107605743457601,0
27190,27190,0.9107961984860897,0
27191,27191,0.9108318199616533,0
27192,27192,0.9108674387723165,0
27193,27193,0.9109030549179447,0
27194,27194,0.9109386683984037,0
27195,27195,0.910974279213559,0
27196,27196,0.911009887363277,0
27197,27197,0.9110454928474231,0
27198,27198,0.9110810956658634,0
27199,27199,0.9111166958184631,0
27200,27200,0.9111522933050891,0
27201,27201,0.9111878881256071,0
27202,27202,0.9112234802798831,0
27203,27203,0.9112590697677829,0
27204,27204,0.9112946565891731,0
27205,27205,0.9113302407439199,0
27206,27206,0.9113658222318892,0
27207,27207,0.9114014010529475,0
27208,27208,0.9114369772069612,0
27209,27209,0.9114725506937963,0
27210,27210,0.9115081215133198,0
27211,27211,0.9115436896653977,0
27212,27212,0.9115792551498966,0
27213,27213,0.9116148179666833,0
27214,27214,0.9116503781156243,0
27215,27215,0.911685935596586,0
27216,27216,0.9117214904094353,0
27217,27217,0.911757042554039,0
27218,27218,0.9117925920302637,0
27219,27219,0.9118281388379766,0
27220,27220,0.9118636829770442,0
27221,27221,0.9118992244473335,0
27222,27222,0.9119347632487117,0
27223,27223,0.9119702993810455,0
27224,27224,0.9120058328442022,0
27225,27225,0.9120413636380486,0
27226,27226,0.9120768917624523,0
27227,27227,0.9121124172172803,0
27228,27228,0.9121479400023998,0
27229,27229,0.9121834601176779,0
27230,27230,0.9122189775629823,0
27231,27231,0.9122544923381802,0
27232,27232,0.9122900044431392,0
27233,27233,0.9123255138777265,0
27234,27234,0.9123610206418097,0
27235,27235,0.9123965247352565,0
27236,27236,0.9124320261579344,0
27237,27237,0.9124675249097112,0
27238,27238,0.9125030209904542,0
27239,27239,0.9125385144000316,0
27240,27240,0.9125740051383112,0
27241,27241,0.9126094932051606,0
27242,27242,0.9126449786004477,0
27243,27243,0.9126804613240403,0
27244,27244,0.9127159413758069,0
27245,27245,0.9127514187556152,0
27246,27246,0.9127868934633332,0
27247,27247,0.9128223654988288,0
27248,27248,0.9128578348619706,0
27249,27249,0.9128933015526268,0
27250,27250,0.9129287655706655,0
27251,27251,0.9129642269159547,0
27252,27252,0.9129996855883632,0
27253,27253,0.9130351415877594,0
27254,27254,0.9130705949140115,0
27255,27255,0.913106045566988,0
27256,27256,0.9131414935465574,0
27257,27257,0.9131769388525884,0
27258,27258,0.9132123814849497,0
27259,27259,0.9132478214435098,0
27260,27260,0.9132832587281371,0
27261,27261,0.9133186933387011,0
27262,27262,0.91335412527507,0
27263,27263,0.913389554537113,0
27264,27264,0.9134249811246985,0
27265,27265,0.9134604050376961,0
27266,27266,0.9134958262759746,0
27267,27267,0.9135312448394028,0
27268,27268,0.9135666607278498,0
27269,27269,0.9136020739411848,0
27270,27270,0.9136374844792768,0
27271,27271,0.9136728923419956,0
27272,27272,0.9137082975292098,0
27273,27273,0.9137437000407888,0
27274,27274,0.9137790998766023,0
27275,27275,0.9138144970365195,0
27276,27276,0.9138498915204099,0
27277,27277,0.9138852833281427,0
27278,27278,0.913920672459588,0
27279,27279,0.9139560589146147,0
27280,27280,0.9139914426930931,0
27281,27281,0.9140268237948924,0
27282,27282,0.9140622022198824,0
27283,27283,0.914097577967933,0
27284,27284,0.9141329510389141,0
27285,27285,0.9141683214326953,0
27286,27286,0.9142036891491464,0
27287,27287,0.9142390541881378,0
27288,27288,0.9142744165495392,0
27289,27289,0.9143097762332207,0
27290,27290,0.9143451332390523,0
27291,27291,0.9143804875669043,0
27292,27292,0.9144158392166469,0
27293,27293,0.9144511881881501,0
27294,27294,0.9144865344812843,0
27295,27295,0.9145218780959196,0
27296,27296,0.9145572190319268,0
27297,27297,0.914592557289176,0
27298,27298,0.9146278928675379,0
27299,27299,0.9146632257668822,0
27300,27300,0.9146985559870807,0
27301,27301,0.9147338835280031,0
27302,27302,0.9147692083895205,0
27303,27303,0.914804530571503,0
27304,27304,0.9148398500738218,0
27305,27305,0.9148751668963477,0
27306,27306,0.9149104810389516,0
27307,27307,0.9149457925015039,0
27308,27308,0.9149811012838757,0
27309,27309,0.9150164073859383,0
27310,27310,0.9150517108075622,0
27311,27311,0.9150870115486188,0
27312,27312,0.915122309608979,0
27313,27313,0.9151576049885141,0
27314,27314,0.9151928976870952,0
27315,27315,0.9152281877045936,0
27316,27316,0.9152634750408805,0
27317,27317,0.9152987596958271,0
27318,27318,0.9153340416693051,0
27319,27319,0.9153693209611857,0
27320,27320,0.9154045975713405,0
27321,27321,0.9154398714996406,0
27322,27322,0.9154751427459583,0
27323,27323,0.9155104113101645,0
27324,27324,0.9155456771921312,0
27325,27325,0.9155809403917298,0
27326,27326,0.9156162009088327,0
27327,27327,0.9156514587433109,0
27328,27328,0.9156867138950368,0
27329,27329,0.9157219663638818,0
27330,27330,0.9157572161497182,0
27331,27331,0.9157924632524178,0
27332,27332,0.9158277076718527,0
27333,27333,0.9158629494078948,0
27334,27334,0.9158981884604164,0
27335,27335,0.9159334248292895,0
27336,27336,0.9159686585143866,0
27337,27337,0.9160038895155797,0
27338,27338,0.9160391178327408,0
27339,27339,0.9160743434657427,0
27340,27340,0.9161095664144577,0
27341,27341,0.9161447866787583,0
27342,27342,0.9161800042585165,0
27343,27343,0.9162152191536054,0
27344,27344,0.9162504313638973,0
27345,27345,0.9162856408892649,0
27346,27346,0.9163208477295806,0
27347,27347,0.9163560518847172,0
27348,27348,0.9163912533545479,0
27349,27349,0.9164264521389449,0
27350,27350,0.9164616482377813,0
27351,27351,0.9164968416509301,0
27352,27352,0.9165320323782641,0
27353,27353,0.9165672204196561,0
27354,27354,0.9166024057749796,0
27355,27355,0.9166375884441074,0
27356,27356,0.9166727684269124,0
27357,27357,0.916707945723268,0
27358,27358,0.9167431203330475,0
27359,27359,0.9167782922561241,0
27360,27360,0.9168134614923709,0
27361,27361,0.9168486280416616,0
27362,27362,0.9168837919038691,0
27363,27363,0.9169189530788674,0
27364,27364,0.9169541115665297,0
27365,27365,0.9169892673667294,0
27366,27366,0.9170244204793403,0
27367,27367,0.917059570904236,0
27368,27368,0.9170947186412902,0
27369,27369,0.9171298636903765,0
27370,27370,0.9171650060513686,0
27371,27371,0.9172001457241405,0
27372,27372,0.9172352827085661,0
27373,27373,0.9172704170045191,0
27374,27374,0.9173055486118735,0
27375,27375,0.9173406775305034,0
27376,27376,0.9173758037602827,0
27377,27377,0.9174109273010856,0
27378,27378,0.9174460481527862,0
27379,27379,0.9174811663152588,0
27380,27380,0.9175162817883772,0
27381,27381,0.9175513945720163,0
27382,27382,0.9175865046660497,0
27383,27383,0.9176216120703523,0
27384,27384,0.9176567167847983,0
27385,27385,0.9176918188092625,0
27386,27386,0.9177269181436186,0
27387,27387,0.917762014787742,0
27388,27388,0.917797108741507,0
27389,27389,0.917832200004788,0
27390,27390,0.91786728857746,0
27391,27391,0.9179023744593975,0
27392,27392,0.9179374576504754,0
27393,27393,0.9179725381505687,0
27394,27394,0.9180076159595517,0
27395,27395,0.9180426910772997,0
27396,27396,0.918077763503688,0
27397,27397,0.9181128332385912,0
27398,27398,0.9181479002818843,0
27399,27399,0.9181829646334423,0
27400,27400,0.9182180262931409,0
27401,27401,0.9182530852608547,0
27402,27402,0.9182881415364594,0
27403,27403,0.9183231951198301,0
27404,27404,0.9183582460108418,0
27405,27405,0.9183932942093703,0
27406,27406,0.9184283397152911,0
27407,27407,0.9184633825284795,0
27408,27408,0.9184984226488107,0
27409,27409,0.9185334600761607,0
27410,27410,0.918568494810405,0
27411,27411,0.9186035268514193,0
27412,27412,0.918638556199079,0
27413,27413,0.9186735828532603,0
27414,27414,0.9187086068138385,0
27415,27415,0.9187436280806898,0
27416,27416,0.9187786466536901,0
27417,27417,0.918813662532715,0
27418,27418,0.9188486757176407,0
27419,27419,0.9188836862083435,0
27420,27420,0.918918694004699,0
27421,27421,0.9189536991065834,0
27422,27422,0.918988701513873,0
27423,27423,0.9190237012264441,0
27424,27424,0.9190586982441727,0
27425,27425,0.9190936925669352,0
27426,27426,0.9191286841946079,0
27427,27427,0.9191636731270675,0
27428,27428,0.91919865936419,0
27429,27429,0.9192336429058523,0
27430,27430,0.9192686237519303,0
27431,27431,0.9193036019023012,0
27432,27432,0.9193385773568417,0
27433,27433,0.919373550115428,0
27434,27434,0.9194085201779366,0
27435,27435,0.9194434875442452,0
27436,27436,0.9194784522142299,0
27437,27437,0.9195134141877678,0
27438,27438,0.9195483734647357,0
27439,27439,0.9195833300450102,0
27440,27440,0.919618283928469,0
27441,27441,0.9196532351149888,0
27442,27442,0.9196881836044467,0
27443,27443,0.9197231293967197,0
27444,27444,0.9197580724916853,0
27445,27445,0.9197930128892203,0
27446,27446,0.9198279505892023,0
27447,27447,0.9198628855915084,0
27448,27448,0.9198978178960163,0
27449,27449,0.9199327475026031,0
